$-0.23	-0.73	0.06	0.63	-5807	3476	-110
$-0.24	-0.73	0.06	0.63	-5483	3358	-61
$-0.24	-0.73	0.06	0.64	-5153	3254	-19
$-0.24	-0.73	0.06	0.64	-4848	3164	4
$-0.24	-0.73	0.07	0.64	-4591	3098	-8
$-0.24	-0.73	0.07	0.64	-4385	3058	-58
$-0.24	-0.73	0.07	0.64	-4246	3050	-135
$-0.24	-0.73	0.07	0.64	-4175	3044	-226
$-0.24	-0.72	0.07	0.64	-4169	3041	-333
$-0.25	-0.72	0.07	0.64	-4219	3065	-468
$-0.25	-0.72	0.07	0.64	-4304	3104	-572
$-0.25	-0.72	0.07	0.64	-4398	3139	-636
$-0.25	-0.72	0.08	0.64	-4474	3166	-673
$-0.25	-0.72	0.08	0.64	-4565	3196	-673
$-0.25	-0.72	0.08	0.64	-4691	3227	-626
$-0.25	-0.72	0.08	0.64	-4864	3257	-561
$-0.26	-0.72	0.08	0.64	-5087	3276	-491
$-0.26	-0.72	0.09	0.64	-5350	3316	-416
$-0.26	-0.72	0.09	0.64	-5652	3424	-347
$-0.26	-0.72	0.09	0.64	-6011	3621	-300
$-0.26	-0.71	0.09	0.64	-6404	3876	-311
$-0.26	-0.71	0.09	0.64	-6834	4148	-382
$-0.26	-0.71	0.10	0.64	-7305	4416	-511
$-0.26	-0.71	0.10	0.64	-7799	4663	-663
$-0.26	-0.71	0.10	0.64	-8274	4859	-788
$-0.26	-0.71	0.10	0.64	-8719	4984	-873
$-0.26	-0.71	0.10	0.64	-9137	5024	-940
$-0.26	-0.72	0.10	0.64	-9487	4964	-948
$-0.26	-0.72	0.10	0.64	-9705	4817	-901
$-0.26	-0.72	0.10	0.64	-9763	4641	-800
$-0.26	-0.72	0.10	0.64	-9724	4505	-647
$-0.26	-0.72	0.10	0.64	-9660	4447	-486
$-0.26	-0.72	0.10	0.64	-9626	4478	-346
$-0.26	-0.72	0.10	0.64	-9625	4581	-241
$-0.26	-0.72	0.10	0.63	-9617	4718	-194
$-0.26	-0.72	0.10	0.63	-9601	4849	-206
$-0.26	-0.72	0.10	0.63	-9603	4953	-279
$-0.26	-0.72	0.09	0.63	-9608	4995	-384
$-0.26	-0.72	0.09	0.63	-9541	4945	-473
$-0.26	-0.72	0.09	0.63	-9369	4811	-532
$-0.26	-0.72	0.09	0.63	-9110	4621	-563
$-0.26	-0.73	0.09	0.63	-8795	4391	-553
$-0.26	-0.73	0.08	0.63	-8451	4142	-505
$-0.26	-0.73	0.08	0.63	-8087	3916	-436
$-0.26	-0.73	0.08	0.63	-7716	3741	-364
$-0.26	-0.73	0.08	0.63	-7370	3627	-296
$-0.26	-0.73	0.08	0.63	-7057	3566	-229
$-0.26	-0.73	0.08	0.63	-6768	3545	-165
$-0.26	-0.73	0.08	0.63	-6504	3534	-112
$-0.26	-0.73	0.08	0.63	-6282	3507	-73
$-0.26	-0.73	0.08	0.63	-6114	3460	-65
$-0.26	-0.73	0.08	0.63	-5976	3367	-83
$-0.26	-0.73	0.07	0.63	-5830	3228	-91
$-0.26	-0.73	0.07	0.63	-5648	3070	-89
$-0.26	-0.73	0.07	0.63	-5439	2912	-78
$-0.26	-0.73	0.07	0.63	-5204	2755	-52
$-0.26	-0.73	0.07	0.63	-4946	2621	-12
$-0.26	-0.73	0.07	0.63	-4684	2530	36
$-0.26	-0.72	0.07	0.63	-4471	2508	74
$-0.26	-0.72	0.07	0.63	-4364	2534	110
$-0.26	-0.72	0.07	0.64	-4361	2593	128
$-0.27	-0.72	0.07	0.64	-4446	2671	149
$-0.27	-0.72	0.07	0.64	-4587	2753	152
$-0.27	-0.72	0.07	0.64	-4737	2819	155
$-0.27	-0.72	0.07	0.64	-4839	2868	153
$-0.27	-0.72	0.07	0.64	-4892	2909	134
$-0.28	-0.72	0.07	0.64	-4956	2920	131
$-0.28	-0.72	0.06	0.64	-5049	2893	132
$-0.28	-0.72	0.06	0.64	-5152	2875	118
$-0.28	-0.71	0.06	0.64	-5288	2958	67
$-0.28	-0.71	0.06	0.64	-5526	3171	-19
$-0.29	-0.71	0.06	0.64	-5895	3487	-153
$-0.29	-0.71	0.06	0.64	-6351	3821	-302
$-0.29	-0.71	0.06	0.64	-6832	4097	-427
$-0.29	-0.71	0.06	0.64	-7277	4295	-522
$-0.29	-0.71	0.06	0.64	-7659	4430	-581
$-0.30	-0.71	0.06	0.64	-7978	4539	-644
$-0.30	-0.71	0.06	0.64	-8278	4647	-731
$-0.30	-0.71	0.06	0.64	-8626	4775	-885
$-0.30	-0.71	0.06	0.64	-9053	4914	-1103
$-0.30	-0.71	0.06	0.64	-9495	5032	-1353
$-0.30	-0.71	0.06	0.64	-9850	5086	-1593
$-0.30	-0.71	0.06	0.64	-10038	5026	-1754
$-0.30	-0.71	0.06	0.64	-10041	4859	-1802
$-0.30	-0.71	0.05	0.64	-9845	4666	-1743
$-0.30	-0.71	0.05	0.64	-9522	4521	-1602
$-0.29	-0.71	0.05	0.64	-9201	4489	-1464
$-0.29	-0.71	0.05	0.63	-8987	4541	-1365
$-0.29	-0.71	0.05	0.63	-8874	4637	-1329
$-0.29	-0.72	0.05	0.63	-8825	4718	-1334
$-0.29	-0.72	0.05	0.63	-8781	4757	-1347
$-0.29	-0.72	0.05	0.63	-8689	4716	-1314
$-0.28	-0.72	0.05	0.63	-8506	4574	-1210
$-0.28	-0.72	0.05	0.63	-8216	4374	-1040
$-0.28	-0.72	0.05	0.63	-7826	4177	-819
$-0.28	-0.72	0.05	0.63	-7357	4002	-580
$-0.28	-0.72	0.05	0.63	-6864	3855	-359
$-0.27	-0.73	0.06	0.63	-6427	3743	-193
$-0.27	-0.73	0.06	0.63	-6082	3654	-80
$-0.27	-0.73	0.06	0.63	-5812	3561	-32
$-0.27	-0.73	0.06	0.63	-5581	3468	-27
$-0.27	-0.73	0.06	0.63	-5354	3370	-37
$-0.27	-0.73	0.06	0.63	-5113	3259	-51
$-0.27	-0.72	0.06	0.63	-4867	3143	-62
$-0.27	-0.72	0.06	0.63	-4636	3045	-78
$-0.27	-0.72	0.06	0.63	-4458	2960	-99
$-0.27	-0.72	0.06	0.63	-4331	2897	-151
$-0.27	-0.72	0.07	0.64	-4268	2880	-231
$-0.27	-0.72	0.07	0.64	-4271	2915	-354
$-0.27	-0.72	0.07	0.64	-4337	2980	-475
$-0.27	-0.72	0.07	0.64	-4442	3018	-580
$-0.27	-0.72	0.07	0.64	-4551	3016	-649
$-0.27	-0.72	0.07	0.64	-4672	3010	-684
$-0.27	-0.71	0.08	0.64	-4798	3005	-675
$-0.27	-0.71	0.08	0.64	-4892	3006	-608
$-0.27	-0.71	0.08	0.64	-4977	3036	-506
$-0.27	-0.71	0.08	0.64	-5105	3160	-398
$-0.27	-0.71	0.09	0.64	-5334	3407	-290
$-0.28	-0.71	0.09	0.64	-5713	3764	-201
$-0.28	-0.71	0.09	0.64	-6214	4162	-151
$-0.28	-0.71	0.09	0.65	-6746	4538	-145
$-0.28	-0.70	0.09	0.65	-7244	4809	-157
$-0.28	-0.70	0.10	0.65	-7697	4955	-212
$-0.28	-0.70	0.10	0.65	-8139	5011	-322
$-0.28	-0.70	0.10	0.65	-8593	5015	-473
$-0.28	-0.70	0.10	0.65	-9024	4979	-621
$-0.28	-0.70	0.10	0.64	-9395	4911	-737
$-0.28	-0.71	0.10	0.64	-9684	4838	-784
$-0.28	-0.71	0.10	0.64	-9857	4752	-746
$-0.28	-0.71	0.10	0.64	-9894	4676	-642
$-0.28	-0.71	0.10	0.64	-9848	4662	-472
$-0.28	-0.71	0.10	0.64	-9760	4730	-294
$-0.28	-0.71	0.10	0.64	-9645	4836	-140
$-0.28	-0.71	0.10	0.64	-9508	4932	3
$-0.28	-0.72	0.10	0.63	-9350	4980	137
$-0.27	-0.72	0.10	0.63	-9168	4986	247
$-0.27	-0.72	0.10	0.63	-8961	4949	339
$-0.27	-0.72	0.10	0.63	-8726	4872	402
$-0.27	-0.72	0.09	0.63	-8455	4767	423
$-0.27	-0.72	0.09	0.63	-8158	4651	413
$-0.27	-0.72	0.09	0.63	-7844	4541	379
$-0.27	-0.72	0.09	0.63	-7546	4433	327
$-0.27	-0.72	0.09	0.63	-7285	4325	253
$-0.27	-0.72	0.09	0.63	-7054	4218	172
$-0.27	-0.72	0.09	0.63	-6824	4116	106
$-0.27	-0.72	0.09	0.63	-6579	4015	62
$-0.27	-0.72	0.09	0.63	-6330	3907	48
$-0.27	-0.72	0.09	0.63	-6084	3784	56
$-0.27	-0.72	0.09	0.63	-5841	3649	97
$-0.27	-0.72	0.09	0.63	-5621	3502	167
$-0.27	-0.72	0.09	0.63	-5409	3366	255
$-0.27	-0.72	0.09	0.63	-5208	3267	334
$-0.27	-0.72	0.09	0.63	-5018	3212	371
$-0.28	-0.72	0.09	0.63	-4866	3195	370
$-0.28	-0.72	0.09	0.63	-4765	3201	342
$-0.28	-0.72	0.09	0.63	-4722	3238	281
$-0.28	-0.72	0.09	0.63	-4730	3294	185
$-0.28	-0.72	0.09	0.63	-4790	3348	75
$-0.28	-0.72	0.09	0.63	-4864	3372	-36
$-0.28	-0.72	0.09	0.63	-4912	3348	-123
$-0.29	-0.72	0.09	0.63	-4895	3286	-154
$-0.29	-0.71	0.09	0.63	-4816	3166	-112
$-0.29	-0.71	0.09	0.63	-4700	3023	-18
$-0.29	-0.71	0.09	0.63	-4617	2908	65
$-0.29	-0.71	0.09	0.63	-4666	2881	115
$-0.30	-0.71	0.09	0.63	-4869	2969	98
$-0.30	-0.71	0.09	0.63	-5181	3144	31
$-0.30	-0.71	0.09	0.63	-5557	3397	-110
$-0.30	-0.71	0.09	0.63	-5980	3741	-284
$-0.30	-0.71	0.09	0.63	-6439	4128	-458
$-0.31	-0.71	0.09	0.63	-6947	4523	-654
$-0.31	-0.71	0.09	0.63	-7495	4902	-862
$-0.31	-0.71	0.09	0.63	-8059	5218	-1077
$-0.31	-0.71	0.08	0.63	-8551	5394	-1258
$-0.31	-0.71	0.08	0.63	-8909	5433	-1421
$-0.30	-0.71	0.08	0.63	-9158	5384	-1555
$-0.30	-0.71	0.08	0.63	-9352	5265	-1656
$-0.30	-0.71	0.08	0.63	-9444	5088	-1687
$-0.30	-0.71	0.08	0.63	-9385	4896	-1652
$-0.29	-0.72	0.08	0.63	-9198	4750	-1551
$-0.29	-0.72	0.08	0.63	-8952	4684	-1427
$-0.29	-0.72	0.08	0.63	-8735	4688	-1302
$-0.29	-0.72	0.08	0.63	-8578	4719	-1180
$-0.29	-0.72	0.08	0.62	-8431	4733	-1067
$-0.28	-0.72	0.07	0.62	-8271	4705	-959
$-0.28	-0.73	0.07	0.62	-8065	4603	-833
$-0.28	-0.73	0.07	0.62	-7792	4414	-679
$-0.28	-0.73	0.07	0.62	-7442	4164	-502
$-0.27	-0.73	0.07	0.62	-7044	3909	-335
$-0.27	-0.73	0.07	0.62	-6642	3709	-197
$-0.27	-0.73	0.07	0.62	-6299	3593	-83
$-0.27	-0.73	0.07	0.62	-6035	3541	-28
$-0.27	-0.73	0.07	0.62	-5851	3537	-25
$-0.27	-0.73	0.08	0.62	-5731	3563	-60
$-0.27	-0.73	0.08	0.62	-5672	3615	-156
$-0.27	-0.73	0.08	0.62	-5658	3661	-293
$-0.27	-0.73	0.08	0.62	-5658	3662	-437
$-0.27	-0.73	0.08	0.63	-5653	3594	-564
$-0.27	-0.73	0.08	0.63	-5625	3473	-662
$-0.27	-0.73	0.08	0.63	-5560	3322	-705
$-0.27	-0.73	0.08	0.63	-5473	3185	-714
$-0.27	-0.73	0.09	0.63	-5374	3084	-682
$-0.27	-0.72	0.09	0.63	-5292	3031	-619
$-0.27	-0.72	0.09	0.63	-5252	3050	-565
$-0.27	-0.72	0.09	0.63	-5280	3159	-508
$-0.27	-0.72	0.09	0.63	-5416	3328	-454
$-0.27	-0.72	0.09	0.63	-5652	3528	-416
$-0.27	-0.72	0.10	0.63	-5933	3749	-413
$-0.27	-0.72	0.10	0.63	-6228	3966	-415
$-0.27	-0.72	0.10	0.63	-6530	4169	-456
$-0.27	-0.72	0.10	0.64	-6856	4378	-533
$-0.27	-0.72	0.10	0.64	-7243	4565	-639
$-0.27	-0.72	0.11	0.64	-7714	4732	-799
$-0.27	-0.72	0.11	0.63	-8263	4862	-978
$-0.27	-0.72	0.11	0.63	-8843	4899	-1132
$-0.26	-0.72	0.11	0.63	-9332	4786	-1210
$-0.26	-0.72	0.11	0.63	-9616	4573	-1165
$-0.26	-0.72	0.10	0.63	-9680	4374	-995
$-0.26	-0.73	0.10	0.63	-9590	4252	-741
$-0.26	-0.73	0.10	0.63	-9417	4206	-470
$-0.26	-0.73	0.10	0.63	-9266	4213	-243
$-0.26	-0.73	0.10	0.63	-9221	4269	-115
$-0.26	-0.73	0.10	0.63	-9262	4388	-95
$-0.25	-0.73	0.10	0.63	-9340	4566	-220
$-0.25	-0.73	0.10	0.63	-9433	4739	-447
$-0.25	-0.73	0.09	0.63	-9485	4826	-696
$-0.25	-0.73	0.09	0.63	-9455	4800	-927
$-0.25	-0.73	0.09	0.63	-9356	4676	-1086
$-0.24	-0.74	0.09	0.62	-9220	4466	-1120
$-0.24	-0.74	0.09	0.62	-9029	4185	-1021
$-0.24	-0.74	0.09	0.62	-8770	3884	-852
$-0.24	-0.74	0.08	0.62	-8440	3658	-663
$-0.24	-0.74	0.08	0.62	-8112	3552	-516
$-0.24	-0.74	0.08	0.62	-7831	3535	-410
$-0.24	-0.74	0.08	0.62	-7594	3545	-359
$-0.23	-0.75	0.08	0.62	-7379	3539	-331
$-0.23	-0.75	0.08	0.62	-7166	3511	-284
$-0.23	-0.75	0.08	0.62	-6942	3447	-225
$-0.23	-0.75	0.08	0.62	-6696	3365	-160
$-0.23	-0.75	0.08	0.62	-6427	3287	-70
$-0.23	-0.75	0.08	0.62	-6165	3227	9
$-0.23	-0.75	0.08	0.62	-5938	3188	39
$-0.23	-0.75	0.08	0.62	-5776	3166	31
$-0.24	-0.75	0.08	0.62	-5694	3171	-22
$-0.24	-0.75	0.08	0.62	-5664	3173	-100
$-0.24	-0.75	0.08	0.62	-5663	3161	-206
$-0.24	-0.74	0.08	0.62	-5673	3112	-294
$-0.24	-0.74	0.08	0.62	-5660	3034	-345
$-0.24	-0.74	0.08	0.62	-5618	2955	-342
$-0.24	-0.74	0.08	0.62	-5541	2876	-278
$-0.24	-0.74	0.08	0.62	-5435	2812	-182
$-0.24	-0.74	0.08	0.62	-5312	2771	-80
$-0.24	-0.74	0.08	0.62	-5224	2744	15
$-0.24	-0.74	0.08	0.62	-5187	2721	65
$-0.24	-0.74	0.08	0.62	-5177	2736	82
$-0.24	-0.74	0.09	0.62	-5187	2784	60
$-0.24	-0.74	0.09	0.62	-5213	2833	19
$-0.24	-0.74	0.09	0.62	-5256	2880	-66
$-0.24	-0.74	0.09	0.62	-5305	2933	-191
$-0.25	-0.74	0.09	0.62	-5365	2981	-272
$-0.25	-0.74	0.09	0.62	-5395	3013	-315
$-0.25	-0.74	0.09	0.62	-5426	3028	-323
$-0.25	-0.74	0.09	0.62	-5476	3061	-297
$-0.25	-0.74	0.09	0.62	-5571	3137	-298
$-0.25	-0.74	0.09	0.61	-5748	3260	-384
$-0.25	-0.74	0.09	0.61	-6019	3422	-570
$-0.25	-0.75	0.09	0.61	-6348	3599	-794
$-0.25	-0.75	0.09	0.61	-6675	3743	-1026
$-0.25	-0.75	0.09	0.61	-6970	3842	-1244
$-0.25	-0.75	0.10	0.61	-7220	3875	-1444
$-0.25	-0.75	0.10	0.60	-7421	3838	-1624
$-0.25	-0.75	0.10	0.60	-7611	3798	-1806
$-0.25	-0.75	0.10	0.60	-7846	3813	-2006
$-0.25	-0.75	0.10	0.60	-8175	3904	-2211
$-0.24	-0.75	0.10	0.60	-8581	4048	-2466
$-0.24	-0.76	0.10	0.60	-8973	4181	-2707
$-0.24	-0.76	0.10	0.60	-9230	4278	-2914
$-0.24	-0.76	0.10	0.60	-9316	4334	-3058
$-0.24	-0.76	0.10	0.60	-9286	4381	-3163
$-0.23	-0.76	0.10	0.60	-9260	4472	-3248
$-0.23	-0.76	0.10	0.60	-9321	4577	-3300
$-0.23	-0.76	0.10	0.60	-9420	4652	-3336
$-0.23	-0.76	0.10	0.60	-9488	4660	-3349
$-0.22	-0.76	0.10	0.60	-9460	4570	-3324
$-0.22	-0.76	0.11	0.60	-9353	4415	-3253
$-0.22	-0.77	0.11	0.60	-9218	4250	-3144
$-0.21	-0.77	0.11	0.59	-9065	4149	-3013
$-0.21	-0.77	0.11	0.59	-8866	4129	-2849
$-0.21	-0.77	0.11	0.59	-8622	4162	-2644
$-0.20	-0.77	0.11	0.59	-8332	4218	-2397
$-0.20	-0.77	0.12	0.59	-7991	4261	-2098
$-0.20	-0.77	0.12	0.59	-7621	4298	-1771
$-0.19	-0.77	0.12	0.59	-7285	4323	-1495
$-0.19	-0.77	0.13	0.59	-7026	4373	-1307
$-0.19	-0.77	0.13	0.60	-6802	4442	-1209
$-0.18	-0.77	0.13	0.60	-6555	4462	-1149
$-0.18	-0.77	0.13	0.60	-6332	4383	-1118
$-0.18	-0.77	0.13	0.60	-6206	4201	-1120
$-0.17	-0.77	0.14	0.60	-6155	3982	-1114
$-0.17	-0.77	0.14	0.60	-6043	3795	-1112
$-0.17	-0.77	0.14	0.60	-5760	3593	-1093
$-0.16	-0.76	0.14	0.61	-5340	3352	-1050
$-0.16	-0.76	0.14	0.61	-4928	3098	-1005
$-0.16	-0.76	0.15	0.61	-4630	2900	-991
$-0.15	-0.76	0.15	0.61	-4499	2781	-1019
$-0.15	-0.76	0.15	0.61	-4507	2707	-1077
$-0.15	-0.76	0.15	0.61	-4589	2665	-1154
$-0.14	-0.76	0.15	0.61	-4643	2659	-1195
$-0.14	-0.76	0.16	0.61	-4606	2663	-1205
$-0.14	-0.76	0.16	0.62	-4521	2655	-1234
$-0.13	-0.76	0.16	0.62	-4432	2610	-1260
$-0.13	-0.76	0.16	0.62	-4367	2551	-1291
$-0.13	-0.76	0.17	0.62	-4318	2510	-1331
$-0.13	-0.76	0.17	0.62	-4298	2494	-1370
$-0.12	-0.76	0.17	0.62	-4324	2509	-1410
$-0.12	-0.76	0.17	0.62	-4418	2552	-1495
$-0.12	-0.76	0.17	0.62	-4620	2610	-1624
$-0.11	-0.76	0.18	0.61	-4939	2684	-1776
$-0.11	-0.76	0.18	0.61	-5242	2761	-1855
$-0.11	-0.76	0.18	0.61	-5428	2824	-1849
$-0.11	-0.76	0.19	0.61	-5592	2916	-1818
$-0.11	-0.76	0.19	0.61	-5752	3085	-1827
$-0.10	-0.76	0.19	0.61	-5930	3324	-1893
$-0.10	-0.76	0.19	0.61	-6160	3621	-2001
$-0.10	-0.76	0.20	0.61	-6494	3882	-2124
$-0.10	-0.76	0.20	0.61	-7004	4042	-2309
$-0.10	-0.76	0.20	0.61	-7659	4105	-2561
$-0.09	-0.76	0.20	0.60	-8361	4103	-2807
$-0.09	-0.77	0.20	0.60	-8986	4050	-3011
$-0.09	-0.77	0.21	0.60	-9419	3944	-3178
$-0.09	-0.77	0.21	0.60	-9746	3805	-3314
$-0.08	-0.77	0.21	0.60	-10088	3673	-3399
$-0.08	-0.77	0.21	0.60	-10441	3602	-3455
$-0.08	-0.77	0.21	0.60	-10756	3582	-3489
$-0.08	-0.77	0.21	0.59	-10924	3555	-3512
$-0.07	-0.77	0.21	0.59	-10911	3492	-3494
$-0.07	-0.78	0.21	0.59	-10829	3420	-3429
$-0.07	-0.78	0.21	0.59	-10788	3351	-3333
$-0.06	-0.78	0.21	0.59	-10822	3273	-3248
$-0.06	-0.78	0.21	0.58	-10900	3170	-3172
$-0.06	-0.78	0.21	0.58	-10939	3032	-3072
$-0.05	-0.78	0.21	0.58	-10824	2857	-2913
$-0.05	-0.79	0.21	0.58	-10543	2695	-2728
$-0.05	-0.79	0.20	0.58	-10193	2570	-2560
$-0.04	-0.79	0.20	0.58	-9845	2471	-2415
$-0.04	-0.79	0.20	0.58	-9510	2397	-2291
$-0.04	-0.79	0.20	0.58	-9171	2350	-2174
$-0.04	-0.79	0.20	0.58	-8811	2327	-2066
$-0.03	-0.79	0.20	0.57	-8425	2311	-1983
$-0.03	-0.79	0.20	0.57	-8033	2305	-1928
$-0.03	-0.79	0.20	0.57	-7643	2313	-1866
$-0.03	-0.79	0.20	0.57	-7288	2314	-1778
$-0.03	-0.79	0.21	0.57	-6992	2296	-1661
$-0.03	-0.79	0.21	0.57	-6726	2243	-1513
$-0.02	-0.79	0.21	0.57	-6464	2192	-1364
$-0.02	-0.79	0.21	0.57	-6215	2169	-1236
$-0.02	-0.79	0.21	0.57	-5990	2198	-1175
$-0.02	-0.79	0.21	0.57	-5838	2262	-1177
$-0.02	-0.79	0.22	0.57	-5779	2317	-1231
$-0.02	-0.79	0.22	0.57	-5823	2330	-1324
$-0.02	-0.79	0.22	0.57	-5961	2316	-1448
$-0.02	-0.79	0.23	0.57	-6152	2337	-1596
$-0.02	-0.79	0.23	0.57	-6369	2316	-1730
$-0.02	-0.79	0.23	0.57	-6611	2218	-1811
$-0.01	-0.79	0.23	0.57	-6831	2066	-1846
$-0.01	-0.79	0.24	0.57	-6981	1954	-1870
$-0.01	-0.79	0.24	0.57	-7090	1903	-1901
$-0.01	-0.79	0.24	0.57	-7190	1885	-1952
$-0.01	-0.78	0.24	0.57	-7291	1870	-2035
$-0.01	-0.78	0.24	0.57	-7403	1861	-2136
$-0.01	-0.78	0.25	0.57	-7506	1846	-2212
$-0.01	-0.78	0.25	0.57	-7615	1816	-2244
$-0.00	-0.78	0.25	0.57	-7750	1773	-2243
$-0.00	-0.78	0.25	0.57	-7915	1717	-2223
$-0.00	-0.78	0.25	0.57	-8052	1689	-2206
$0.00	-0.78	0.25	0.57	-8161	1715	-2178
$0.00	-0.78	0.25	0.57	-8268	1795	-2231
$0.01	-0.78	0.26	0.57	-8385	1906	-2348
$0.01	-0.78	0.26	0.57	-8481	2029	-2488
$0.01	-0.78	0.26	0.57	-8516	2149	-2656
$0.01	-0.78	0.26	0.57	-8515	2256	-2829
$0.02	-0.78	0.26	0.57	-8528	2320	-2987
$0.02	-0.78	0.26	0.57	-8582	2327	-3192
$0.02	-0.78	0.26	0.57	-8643	2263	-3398
$0.03	-0.78	0.26	0.57	-8668	2125	-3605
$0.03	-0.78	0.27	0.57	-8625	1898	-3774
$0.03	-0.78	0.27	0.57	-8513	1598	-3759
$0.04	-0.78	0.27	0.57	-8368	1326	-3673
$0.04	-0.78	0.27	0.57	-8174	1151	-3549
$0.04	-0.78	0.27	0.57	-7936	1103	-3445
$0.05	-0.78	0.27	0.57	-7700	1157	-3394
$0.05	-0.77	0.27	0.57	-7543	1270	-3392
$0.05	-0.77	0.27	0.57	-7512	1387	-3448
$0.06	-0.77	0.28	0.57	-7587	1460	-3547
$0.06	-0.77	0.28	0.57	-7728	1469	-3706
$0.06	-0.77	0.28	0.57	-7887	1436	-3885
$0.07	-0.77	0.28	0.57	-7985	1378	-4035
$0.07	-0.77	0.28	0.57	-7961	1314	-4095
$0.07	-0.76	0.28	0.58	-7794	1239	-4140
$0.08	-0.76	0.28	0.58	-7558	1159	-4196
$0.08	-0.76	0.29	0.58	-7291	1079	-4220
$0.08	-0.76	0.29	0.58	-7012	1011	-4216
$0.09	-0.76	0.29	0.58	-6769	957	-4157
$0.09	-0.76	0.29	0.58	-6738	874	-4123
$0.09	-0.76	0.30	0.58	-6972	796	-4121
$0.10	-0.75	0.30	0.58	-7214	768	-4106
$0.10	-0.75	0.30	0.58	-7303	799	-4027
$0.10	-0.75	0.31	0.58	-7179	841	-3859
$0.11	-0.75	0.31	0.58	-6901	869	-3636
$0.11	-0.74	0.31	0.58	-6623	884	-3402
$0.12	-0.74	0.32	0.58	-6453	891	-3155
$0.12	-0.74	0.32	0.58	-6404	889	-2941
$0.12	-0.74	0.32	0.58	-6477	891	-2791
$0.13	-0.74	0.33	0.58	-6614	910	-2709
$0.13	-0.74	0.33	0.58	-6770	955	-2691
$0.13	-0.73	0.34	0.58	-6904	1014	-2698
$0.14	-0.73	0.34	0.57	-7009	1057	-2687
$0.14	-0.73	0.35	0.57	-7062	1059	-2661
$0.15	-0.73	0.35	0.57	-7072	1050	-2624
$0.15	-0.72	0.35	0.57	-7083	1047	-2591
$0.16	-0.72	0.36	0.57	-7135	1036	-2568
$0.16	-0.72	0.36	0.57	-7229	1018	-2540
$0.17	-0.72	0.37	0.57	-7307	981	-2544
$0.18	-0.71	0.37	0.57	-7374	948	-2591
$0.18	-0.71	0.38	0.56	-7450	960	-2675
$0.19	-0.71	0.38	0.56	-7483	1016	-2743
$0.19	-0.70	0.39	0.56	-7472	1107	-2788
$0.20	-0.70	0.39	0.56	-7422	1220	-2823
$0.20	-0.70	0.40	0.56	-7355	1340	-2853
$0.21	-0.70	0.40	0.56	-7292	1430	-2833
$0.22	-0.69	0.41	0.55	-7223	1495	-2785
$0.22	-0.69	0.41	0.55	-7145	1547	-2716
$0.23	-0.69	0.42	0.55	-7071	1598	-2657
$0.23	-0.68	0.42	0.55	-7025	1639	-2600
$0.23	-0.68	0.43	0.55	-7014	1673	-2539
$0.24	-0.68	0.43	0.55	-7046	1712	-2496
$0.24	-0.67	0.43	0.54	-7100	1729	-2426
$0.25	-0.67	0.44	0.54	-7157	1707	-2346
$0.25	-0.67	0.44	0.54	-7195	1673	-2268
$0.26	-0.66	0.45	0.54	-7210	1669	-2202
$0.26	-0.66	0.45	0.54	-7227	1695	-2141
